initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
tu,,,Jeudi 28,20h30,Théâtre de l’Écluse,,10€ résa pmo072ecluse@gmail.com,sv,Macbeth,théâtre des Basses oeuvres,"th,",,,,,,,,,,,,,
tu,,,Vendredi 29,20h30,Théâtre de l’Écluse,,10€ résa pmo072ecluse@gmail.com,sv,Macbeth,théâtre des Basses oeuvres,"th,",,,,,,,,,,,,,
tu,,,Samedi 30,20h30,Théâtre de l’Écluse,,10€ résa pmo072ecluse@gmail.com,sv,Macbeth,théâtre des Basses oeuvres,"th,",,,,,,,,,,,,,
tu,,,Dimanche 31,15h,Théâtre de l’Écluse,,10€ résa pmo072ecluse@gmail.com,sv,Macbeth,théâtre des Basses oeuvres,"th,",,,,,,,,,,,,,
tu,Secours Populaire,,Samedi 9,20h,Hangar Crealab,,0€,c,,Only wax,"dj set hip hop, funk, soul",,,,,,,,,,,,,
tu,,,Dimanche 3,16h30,Théâtre Paul Scarron,,5 à 10€,sv,Rewind,La Limprost,spectacle improvisé,,,,,,,,,,,,,
tu,"Festival ""Au pays du môme""",,Samedi 30,16h30,Salle des fêtes,Neuville-sur-Sarthe,4 à 6€,sv,Zip Zap,Cie Ernesto Barytoni,voyage musical,,,,,,,,,,,,,
tu,,,Vendredi 8,20h,Théâtre Paul Scarron,,0€,sv,Attraction Foraine,Cie de Gens Pluriels,Concert (pop) et théâtre d’images,,,,,,,,,,,,,
tu,,,Vendredi 29,20h30,La Piraterie,,0€,c,,Sea’s friend,folk country,,,,,,,,,,,,,
tu,,,Mercredi 6,21h,Le Zoo,,au chapeau,c,,Jam St Co Musicos,jam session,,,,,,,,,,,,,
tu,,,Vendredi 1,21h,Le Zoo,,au chapeau,c,,Paul & Didier,rock folk,,,,,,,,,,,,,
tu,,,Vendredi 8,21h,Le Zoo,,au chapeau,c,,Azuryte,folk/pop,,,,,,,,,,,,,
tu,,,Samedi 9,21h,Le Zoo,,au chapeau,c,,Les mots d'mouchoir,ch. fr.,,,,,,,,,,,,,
tu,,,Mercredi 13,21h,Le Zoo,,au chapeau,c,,Abeille hurlante,folk,,,,,,,,,,,,,
tu,,,Jeudi 14,21h,Le Zoo,,au chapeau,c,,Maxime,ch.,,,,,,,,,,,,,
tu,,,Vendredi 15,21h,Le Zoo,,au chapeau,c,,Doremi,blues,,,,,,,,,,,,,
tu,,,Samedi 23,21h,Le Zoo,,au chapeau,c,,Follow The Withe Rabbit,Pop Folk Blues,,,,,,,,,,,,,
tu,,,Jeudi 28,21h,Le Zoo,,au chapeau,c,,Didier & Mat,pop folk,,,,,,,,,,,,,
tu,,,Vendredi 29,21h,Le Zoo,,au chapeau,c,,Amsterdamed,folk,,,,,,,,,,,,,
tu,,,Mercredi 6,23h12,Papayou,Papayou,0€,c,,Papayou lélé,J'ai le plus beau des Papayou lélé,,,,,,,,,,,,,
